E_nu/GeV_min,E_nu/GeV_max,Dec_nu_min_deg,Dec_nu_max_deg,A_Eff_cm2
4.2,4.4,28.69,31.33,199652.6
4.4,4.6,28.69,31.33,318757.22
4.6,4.8,28.69,31.33,471986.29
4.8,5,28.69,31.33,676910.76
5,5.2,28.69,31.33,883576
5.2,5.4,28.69,31.33,1141050.44
5.4,5.6,28.69,31.33,1454842.49
5.6,5.8,28.69,31.33,1650074.11
5.8,6,28.69,31.33,1915303.48
6,6.2,28.69,31.33,2052439.17
6.2,6.4,28.69,31.33,2123440.63
6.4,6.6,28.69,31.33,1847366.91
6.6,6.8,28.69,31.33,1776608.47
6.8,7,28.69,31.33,1308844.78
7,7.2,28.69,31.33,611473.85
7.2,7.4,28.69,31.33,552526.02
7.4,7.6,28.69,31.33,310770.84
7.6,7.8,28.69,31.33,492784.97
7.8,8,28.69,31.33,120743.16
8,8.2,28.69,31.33,95814.57
8.2,8.4,28.69,31.33,93690.64
8.4,8.6,28.69,31.33,21040.08
8.6,8.8,28.69,31.33,6097.34
8.8,9,28.69,31.33,2672
9,9.2,28.69,31.33,0
9.2,9.4,28.69,31.33,0
9.4,9.6,28.69,31.33,0
9.6,9.8,28.69,31.33,0
9.8,10,28.69,31.33,0
2,2.2,31.33,34.06,8.71
2.2,2.4,31.33,34.06,58.29
2.4,2.6,31.33,34.06,224.9
2.6,2.8,31.33,34.06,669.51
2.8,3,31.33,34.06,1744.41
3,3.2,31.33,34.06,4161.62
3.2,3.4,31.33,34.06,9319.09
3.4,3.6,31.33,34.06,19256.34
3.6,3.8,31.33,34.06,37697.63
3.8,4,31.33,34.06,69498.74
4,4.2,31.33,34.06,120483.41
4.2,4.4,31.33,34.06,204434.62
4.4,4.6,31.33,34.06,308936.99
4.6,4.8,31.33,34.06,452262.31
4.8,5,31.33,34.06,646284.5
5,5.2,31.33,34.06,868536.7
5.2,5.4,31.33,34.06,1130525.77
5.4,5.6,31.33,34.06,1364651.87
5.6,5.8,31.33,34.06,1599561.05
5.8,6,31.33,34.06,1671846.37
6,6.2,31.33,34.06,1669739.02
6.2,6.4,31.33,34.06,1823774.11
6.4,6.6,31.33,34.06,1508934.84
6.6,6.8,31.33,34.06,1275389.6
6.8,7,31.33,34.06,1046438.82
7,7.2,31.33,34.06,770983.53
7.2,7.4,31.33,34.06,402002.64
7.4,7.6,31.33,34.06,186271.91
7.6,7.8,31.33,34.06,145325.5
7.8,8,31.33,34.06,72394.61
8,8.2,31.33,34.06,63613.52
8.2,8.4,31.33,34.06,35775.15
8.4,8.6,31.33,34.06,8218.52
8.6,8.8,31.33,34.06,5822.74
8.8,9,31.33,34.06,2285.86
9,9.2,31.33,34.06,0
9.2,9.4,31.33,34.06,0
9.4,9.6,31.33,34.06,0
9.6,9.8,31.33,34.06,0
9.8,10,31.33,34.06,0
2,2.2,34.06,36.87,8.97
2.2,2.4,34.06,36.87,58.14
2.4,2.6,34.06,36.87,227.99
2.6,2.8,34.06,36.87,673.64
2.8,3,34.06,36.87,1744.17
3,3.2,34.06,36.87,4142.09
3.2,3.4,34.06,36.87,9215.09
3.4,3.6,34.06,36.87,18736.07
3.6,3.8,34.06,36.87,37022.76
3.8,4,34.06,36.87,69564.89
4,4.2,34.06,36.87,119901.94
4.2,4.4,34.06,36.87,190622.7
4.4,4.6,34.06,36.87,304291.62
4.6,4.8,34.06,36.87,443491.09
4.8,5,34.06,36.87,619289.18
5,5.2,34.06,36.87,818738.18
5.2,5.4,34.06,36.87,1070481.2
5.4,5.6,34.06,36.87,1213256.02
5.6,5.8,34.06,36.87,1420891.18
5.8,6,34.06,36.87,1580560.85
6,6.2,34.06,36.87,1441748.65
6.2,6.4,34.06,36.87,1391282.06
6.4,6.6,34.06,36.87,1219261.99
6.6,6.8,34.06,36.87,997921.6
6.8,7,34.06,36.87,828298.13
7,7.2,34.06,36.87,653846.08
7.2,7.4,34.06,36.87,395678.08
7.4,7.6,34.06,36.87,186987.5
7.6,7.8,34.06,36.87,79617.5
7.8,8,34.06,36.87,54065.04
8,8.2,34.06,36.87,16666.73
8.2,8.4,34.06,36.87,16977.94
8.4,8.6,34.06,36.87,10936.48
8.6,8.8,34.06,36.87,3371.65
8.8,9,34.06,36.87,7698.99
9,9.2,34.06,36.87,0
9.2,9.4,34.06,36.87,0
9.4,9.6,34.06,36.87,0
9.6,9.8,34.06,36.87,0
9.8,10,34.06,36.87,0
2,2.2,36.87,39.79,9.1
2.2,2.4,36.87,39.79,58.98
2.4,2.6,36.87,39.79,229.06
2.6,2.8,36.87,39.79,675.38
2.8,3,36.87,39.79,1757.18
3,3.2,36.87,39.79,4130.45
3.2,3.4,36.87,39.79,9175.02
3.4,3.6,36.87,39.79,19251.15
3.6,3.8,36.87,39.79,37412.95
3.8,4,36.87,39.79,67937.88
4,4.2,36.87,39.79,118369.06
4.2,4.4,36.87,39.79,189627.97
4.4,4.6,36.87,39.79,299309.38
4.6,4.8,36.87,39.79,452184.45
4.8,5,36.87,39.79,605372.41
5,5.2,36.87,39.79,790531.57
5.2,5.4,36.87,39.79,1003009.47
5.4,5.6,36.87,39.79,1084199.28
5.6,5.8,36.87,39.79,1311291.14
5.8,6,36.87,39.79,1329482.37
6,6.2,36.87,39.79,1347686.04
6.2,6.4,36.87,39.79,1218863.49
6.4,6.6,36.87,39.79,997742.75
6.6,6.8,36.87,39.79,774342.93
6.8,7,36.87,39.79,593526.01
7,7.2,36.87,39.79,509289.68
7.2,7.4,36.87,39.79,175998.16
7.4,7.6,36.87,39.79,80062.83
7.6,7.8,36.87,39.79,68671.92
7.8,8,36.87,39.79,31269.72
8,8.2,36.87,39.79,17058.06
8.2,8.4,36.87,39.79,6886.47
8.4,8.6,36.87,39.79,12950.41
8.6,8.8,36.87,39.79,3483.02
8.8,9,36.87,39.79,969.95
9,9.2,36.87,39.79,0
9.2,9.4,36.87,39.79,0
9.4,9.6,36.87,39.79,0
9.6,9.8,36.87,39.79,0
9.8,10,36.87,39.79,0
2,2.2,39.79,42.84,9.48
2.2,2.4,39.79,42.84,59.86
2.4,2.6,39.79,42.84,229.32
2.6,2.8,39.79,42.84,683.37
2.8,3,39.79,42.84,1750.22
3,3.2,39.79,42.84,4172.43
3.2,3.4,39.79,42.84,9160.5
3.4,3.6,39.79,42.84,18990.47
3.6,3.8,39.79,42.84,37108.63
3.8,4,39.79,42.84,66857.29
4,4.2,39.79,42.84,117405.72
4.2,4.4,39.79,42.84,192713.21
4.4,4.6,39.79,42.84,282254.32
4.6,4.8,39.79,42.84,423655.66
4.8,5,39.79,42.84,584568.77
5,5.2,39.79,42.84,769676.34
5.2,5.4,39.79,42.84,956889.19
5.4,5.6,39.79,42.84,1060245.33
5.6,5.8,39.79,42.84,1226861.79
5.8,6,39.79,42.84,1247876.56
6,6.2,39.79,42.84,1158839.89
6.2,6.4,39.79,42.84,975260.52
6.4,6.6,39.79,42.84,866679.36
6.6,6.8,39.79,42.84,629749.28
6.8,7,39.79,42.84,420059.94
7,7.2,39.79,42.84,268407.68
7.2,7.4,39.79,42.84,147659.04
7.4,7.6,39.79,42.84,83642.86
7.6,7.8,39.79,42.84,31171.1
7.8,8,39.79,42.84,28723.74
8,8.2,39.79,42.84,20434.32
8.2,8.4,39.79,42.84,4521.37
8.4,8.6,39.79,42.84,33034.73
8.6,8.8,39.79,42.84,511.45
8.8,9,39.79,42.84,2487.95
9,9.2,39.79,42.84,0
9.2,9.4,39.79,42.84,0
9.4,9.6,39.79,42.84,0
9.6,9.8,39.79,42.84,0
9.8,10,39.79,42.84,0
2,2.2,42.84,46.05,10.1
2.2,2.4,42.84,46.05,61.69
2.4,2.6,42.84,46.05,234.49
2.6,2.8,42.84,46.05,687.31
2.8,3,42.84,46.05,1751.54
3,3.2,42.84,46.05,4200.01
3.2,3.4,42.84,46.05,9224.75
3.4,3.6,42.84,46.05,18868.87
3.6,3.8,42.84,46.05,36913.98
3.8,4,42.84,46.05,66964.01
4,4.2,42.84,46.05,115771.55
4.2,4.4,42.84,46.05,190485.75
4.4,4.6,42.84,46.05,289226.05
4.6,4.8,42.84,46.05,412085.04
4.8,5,42.84,46.05,560360.08
5,5.2,42.84,46.05,725763.26
5.2,5.4,42.84,46.05,875276.96
5.4,5.6,42.84,46.05,1005267.02
5.6,5.8,42.84,46.05,1103618.61
5.8,6,42.84,46.05,1130715.73
6,6.2,42.84,46.05,1046941.15
6.2,6.4,42.84,46.05,900163.16
6.4,6.6,42.84,46.05,677311.2
6.6,6.8,42.84,46.05,516610.03
6.8,7,42.84,46.05,291578.53
7,7.2,42.84,46.05,181012.86
7.2,7.4,42.84,46.05,148777.14
7.4,7.6,42.84,46.05,40835.1
7.6,7.8,42.84,46.05,18380.79
7.8,8,42.84,46.05,14071.92
8,8.2,42.84,46.05,25938.64
8.2,8.4,42.84,46.05,7734.21
8.4,8.6,42.84,46.05,5568.79
8.6,8.8,42.84,46.05,410.44
8.8,9,42.84,46.05,2904.85
9,9.2,42.84,46.05,0
9.2,9.4,42.84,46.05,0
9.4,9.6,42.84,46.05,0
9.6,9.8,42.84,46.05,0
9.8,10,42.84,46.05,0
2,2.2,46.05,49.46,10.6
2.2,2.4,46.05,49.46,63.83
2.4,2.6,46.05,49.46,239.69
2.6,2.8,46.05,49.46,699.59
2.8,3,46.05,49.46,1786.52
3,3.2,46.05,49.46,4219.72
3.2,3.4,46.05,49.46,9387.04
3.4,3.6,46.05,49.46,18849.79
3.6,3.8,46.05,49.46,36750.17
3.8,4,46.05,49.46,66487.66
4,4.2,46.05,49.46,113820.09
4.2,4.4,46.05,49.46,184625.66
4.4,4.6,46.05,49.46,280280.79
4.6,4.8,46.05,49.46,387562.22
4.8,5,46.05,49.46,545267.34
5,5.2,46.05,49.46,713443.51
5.2,5.4,46.05,49.46,825499.98
5.4,5.6,46.05,49.46,958542.69
5.6,5.8,46.05,49.46,1038431.8
5.8,6,46.05,49.46,917138.05
6,6.2,46.05,49.46,863261.82
6.2,6.4,46.05,49.46,727985.71
6.4,6.6,46.05,49.46,506877.62
6.6,6.8,46.05,49.46,358851.64
6.8,7,46.05,49.46,277856.05
7,7.2,46.05,49.46,171597.96
7.2,7.4,46.05,49.46,115823.58
7.4,7.6,46.05,49.46,32292.37
7.6,7.8,46.05,49.46,24119.27
7.8,8,46.05,49.46,15812.52
8,8.2,46.05,49.46,12300.76
8.2,8.4,46.05,49.46,2028.95
8.4,8.6,46.05,49.46,1259.01
8.6,8.8,46.05,49.46,835.5
8.8,9,46.05,49.46,500.48
9,9.2,46.05,49.46,0
9.2,9.4,46.05,49.46,0
9.4,9.6,46.05,49.46,0
9.6,9.8,46.05,49.46,0
9.8,10,46.05,49.46,0
2,2.2,49.46,53.13,11.12
2.2,2.4,49.46,53.13,66.55
2.4,2.6,49.46,53.13,245.94
2.6,2.8,49.46,53.13,713.28
2.8,3,49.46,53.13,1816.94
3,3.2,49.46,53.13,4251.73
3.2,3.4,49.46,53.13,9405.22
3.4,3.6,49.46,53.13,19291.59
3.6,3.8,49.46,53.13,36940.62
3.8,4,49.46,53.13,67637.7
4,4.2,49.46,53.13,116774.11
4.2,4.4,49.46,53.13,177682.26
4.4,4.6,49.46,53.13,272611.86
4.6,4.8,49.46,53.13,394709.16
4.8,5,49.46,53.13,532271.43
5,5.2,49.46,53.13,679553.87
5.2,5.4,49.46,53.13,794808.82
5.4,5.6,49.46,53.13,845862.14
5.6,5.8,49.46,53.13,876398.37
5.8,6,49.46,53.13,785236.66
6,6.2,49.46,53.13,745219.77
6.2,6.4,49.46,53.13,660009.41
6.4,6.6,49.46,53.13,432144.58
6.6,6.8,49.46,53.13,278412.8
6.8,7,49.46,53.13,227372.14
7,7.2,49.46,53.13,119402.27
7.2,7.4,49.46,53.13,65519.48
7.4,7.6,49.46,53.13,25061.37
7.6,7.8,49.46,53.13,17260.41
7.8,8,49.46,53.13,3663.88
8,8.2,49.46,53.13,2321.49
8.2,8.4,49.46,53.13,999.95
8.4,8.6,49.46,53.13,829.09
8.6,8.8,49.46,53.13,2253.33
8.8,9,49.46,53.13,152.18
9,9.2,49.46,53.13,0
9.2,9.4,49.46,53.13,0
9.4,9.6,49.46,53.13,0
9.6,9.8,49.46,53.13,0
9.8,10,49.46,53.13,0
2,2.2,53.13,57.14,11.81
2.2,2.4,53.13,57.14,68.88
2.4,2.6,53.13,57.14,254.44
2.6,2.8,53.13,57.14,728.55
2.8,3,53.13,57.14,1833.13
3,3.2,53.13,57.14,4310.54
3.2,3.4,53.13,57.14,9384.4
3.4,3.6,53.13,57.14,18988.22
3.6,3.8,53.13,57.14,36686.94
3.8,4,53.13,57.14,66192.7
4,4.2,53.13,57.14,115015.26
4.2,4.4,53.13,57.14,183232.18
4.4,4.6,53.13,57.14,273311.85
4.6,4.8,53.13,57.14,369798.6
4.8,5,53.13,57.14,496208.15
5,5.2,53.13,57.14,629593.82
5.2,5.4,53.13,57.14,734234.83
5.4,5.6,53.13,57.14,807980.13
5.6,5.8,53.13,57.14,818898.07
5.8,6,53.13,57.14,782143.39
6,6.2,53.13,57.14,701579.1
6.2,6.4,53.13,57.14,500197
6.4,6.6,53.13,57.14,391716.25
6.6,6.8,53.13,57.14,229374.02
6.8,7,53.13,57.14,97933.07
7,7.2,53.13,57.14,111719.53
7.2,7.4,53.13,57.14,38024.42
7.4,7.6,53.13,57.14,15713.46
7.6,7.8,53.13,57.14,10623.56
7.8,8,53.13,57.14,4063.64
8,8.2,53.13,57.14,847.68
8.2,8.4,53.13,57.14,5833.44
8.4,8.6,53.13,57.14,1504.19
8.6,8.8,53.13,57.14,158.84
8.8,9,53.13,57.14,10979.53
9,9.2,53.13,57.14,0
9.2,9.4,53.13,57.14,0
9.4,9.6,53.13,57.14,0
9.6,9.8,53.13,57.14,0
9.8,10,53.13,57.14,0
2,2.2,57.14,61.64,12.38
2.2,2.4,57.14,61.64,71.43
2.4,2.6,57.14,61.64,257.55
2.6,2.8,57.14,61.64,737.04
2.8,3,57.14,61.64,1850.16
3,3.2,57.14,61.64,4310.98
3.2,3.4,57.14,61.64,9239.19
3.4,3.6,57.14,61.64,18961.25
3.6,3.8,57.14,61.64,35940.4
3.8,4,57.14,61.64,64336.31
4,4.2,57.14,61.64,109545.75
4.2,4.4,57.14,61.64,168736.63
4.4,4.6,57.14,61.64,244112.1
4.6,4.8,57.14,61.64,336969.11
4.8,5,57.14,61.64,441203.24
5,5.2,57.14,61.64,511701.59
5.2,5.4,57.14,61.64,588102.34
5.4,5.6,57.14,61.64,579539.15
5.6,5.8,57.14,61.64,495637.61
5.8,6,57.14,61.64,423207.91
6,6.2,57.14,61.64,332845.72
6.2,6.4,57.14,61.64,257968.27
6.4,6.6,57.14,61.64,144914.55
6.6,6.8,57.14,61.64,93865.09
6.8,7,57.14,61.64,48047.46
7,7.2,57.14,61.64,40027.52
7.2,7.4,57.14,61.64,49879.86
7.4,7.6,57.14,61.64,2552.82
7.6,7.8,57.14,61.64,5216.71
7.8,8,57.14,61.64,2198.36
8,8.2,57.14,61.64,996.26
8.2,8.4,57.14,61.64,453.85
8.4,8.6,57.14,61.64,170.78
8.6,8.8,57.14,61.64,550.92
8.8,9,57.14,61.64,82.63
9,9.2,57.14,61.64,0
9.2,9.4,57.14,61.64,0
9.4,9.6,57.14,61.64,0
9.6,9.8,57.14,61.64,0
9.8,10,57.14,61.64,0
2,2.2,61.64,66.93,12.33
2.2,2.4,61.64,66.93,71.87
2.4,2.6,61.64,66.93,259.94
2.6,2.8,61.64,66.93,737.88
2.8,3,61.64,66.93,1852
3,3.2,61.64,66.93,4256.95
3.2,3.4,61.64,66.93,9298.88
3.4,3.6,61.64,66.93,18541.6
3.6,3.8,61.64,66.93,35015.93
3.8,4,61.64,66.93,62332.61
4,4.2,61.64,66.93,103310.56
4.2,4.4,61.64,66.93,162496.19
4.4,4.6,61.64,66.93,225486.6
4.6,4.8,61.64,66.93,302513.14
4.8,5,61.64,66.93,370405.07
5,5.2,61.64,66.93,440061.61
5.2,5.4,61.64,66.93,423759.39
5.4,5.6,61.64,66.93,376840.52
5.6,5.8,61.64,66.93,345788.56
5.8,6,61.64,66.93,290928.73
6,6.2,61.64,66.93,184911.8
6.2,6.4,61.64,66.93,121401.74
6.4,6.6,61.64,66.93,68672.14
6.6,6.8,61.64,66.93,39969.17
6.8,7,61.64,66.93,22496.37
7,7.2,61.64,66.93,16299.62
7.2,7.4,61.64,66.93,5268.47
7.4,7.6,61.64,66.93,2048.16
7.6,7.8,61.64,66.93,1982.09
7.8,8,61.64,66.93,855.45
8,8.2,61.64,66.93,3835.62
8.2,8.4,61.64,66.93,1311.72
8.4,8.6,61.64,66.93,90.12
8.6,8.8,61.64,66.93,10.56
8.8,9,61.64,66.93,113.3
9,9.2,61.64,66.93,0
9.2,9.4,61.64,66.93,0
9.4,9.6,61.64,66.93,0
9.6,9.8,61.64,66.93,0
9.8,10,61.64,66.93,0
2,2.2,66.93,73.74,11.96
2.2,2.4,66.93,73.74,69.71
2.4,2.6,66.93,73.74,251.55
2.6,2.8,66.93,73.74,714.27
2.8,3,66.93,73.74,1794.69
3,3.2,66.93,73.74,4183.63
3.2,3.4,66.93,73.74,9011.26
3.4,3.6,66.93,73.74,18128.15
3.6,3.8,66.93,73.74,34063.75
3.8,4,66.93,73.74,60273.31
4,4.2,66.93,73.74,96539.82
4.2,4.4,66.93,73.74,147903.75
4.4,4.6,66.93,73.74,208873.99
4.6,4.8,66.93,73.74,265517.53
4.8,5,66.93,73.74,322052.85
5,5.2,66.93,73.74,352658.02
5.2,5.4,66.93,73.74,350834.18
5.4,5.6,66.93,73.74,306934.38
5.6,5.8,66.93,73.74,254596.94
5.8,6,66.93,73.74,191906.86
6,6.2,66.93,73.74,129948.39
6.2,6.4,66.93,73.74,75408.93
6.4,6.6,66.93,73.74,42976.68
6.6,6.8,66.93,73.74,23402.64
6.8,7,66.93,73.74,12594.64
7,7.2,66.93,73.74,5598.24
7.2,7.4,66.93,73.74,3158.21
7.4,7.6,66.93,73.74,1976.17
7.6,7.8,66.93,73.74,3396.3
7.8,8,66.93,73.74,232.63
8,8.2,66.93,73.74,126.58
8.2,8.4,66.93,73.74,87.67
8.4,8.6,66.93,73.74,29.16
8.6,8.8,66.93,73.74,430.6
8.8,9,66.93,73.74,16.71
9,9.2,66.93,73.74,0
9.2,9.4,66.93,73.74,0
9.4,9.6,66.93,73.74,0
9.6,9.8,66.93,73.74,0
9.8,10,66.93,73.74,0
2,2.2,73.74,90,19.17
2.2,2.4,73.74,90,82.63
2.4,2.6,73.74,90,265.02
2.6,2.8,73.74,90,718.77
2.8,3,73.74,90,1757.7
3,3.2,73.74,90,4060.97
3.2,3.4,73.74,90,8770.76
3.4,3.6,73.74,90,17533.17
3.6,3.8,73.74,90,32131.12
3.8,4,73.74,90,57894
4,4.2,73.74,90,91439.82
4.2,4.4,73.74,90,138321.04
4.4,4.6,73.74,90,188703.52
4.6,4.8,73.74,90,247100.92
4.8,5,73.74,90,280186.88
5,5.2,73.74,90,302150.74
5.2,5.4,73.74,90,283360.72
5.4,5.6,73.74,90,252112.86
5.6,5.8,73.74,90,174087.69
5.8,6,73.74,90,119935.64
6,6.2,73.74,90,70303.52
6.2,6.4,73.74,90,44653.52
6.4,6.6,73.74,90,24297.13
6.6,6.8,73.74,90,12460.18
6.8,7,73.74,90,8453.99
7,7.2,73.74,90,4700.99
7.2,7.4,73.74,90,2451.79
7.4,7.6,73.74,90,2903.05
7.6,7.8,73.74,90,394.09
7.8,8,73.74,90,363.07
8,8.2,73.74,90,707.27
8.2,8.4,73.74,90,50.16
8.4,8.6,73.74,90,59.18
8.6,8.8,73.74,90,20.28
8.8,9,73.74,90,18.28
9,9.2,73.74,90,0
9.2,9.4,73.74,90,0
9.4,9.6,73.74,90,0
9.6,9.8,73.74,90,0
9.8,10,73.74,90,0